,linux time (ms),uptime  (ms),drive mode ,mpc step counter,mpc origin latitude  (deg),mpc origin longitude  (deg),closest trajectory point index to robot  ,"mpc error x (W,E)  (m)","mpc error y (W,E)  (m)",abs mpc error (m),"input ""x"" for mhe (m)","input ""y"" for mhe (m)","input ""speed"" for mhe (m/s)","input ""vyaw"" for mhe (rad/s)",mhe output x  (m),mhe output y  (m),mhe output speed  (m/s),mhe output yaw  (rad),mpc reference heading (rad),mpc turn rate command (rad/s),turn rate command as PWM,throttle command as PWM ,primary gps latitude (deg),primary gps longitude (deg),secondary gps latitude  (deg),secondary gps longitude (deg),accelerometer x (m/s^2),accelerometer y (m/s^2),accelerometer z (m/s^2),gyro yaw rate (rad/s),gyro pitch rate   (rad/s),gyro roll rate (rad/s),yaw (rad),pitch   (rad),roll (rad),sonar1 measurement (m),ultrasonic sensor measurement (m),primary gps time (s),normalized turn rate command,normalized throttle command ,speed calculation from encoder left (m/s),speed calculation from encoder right (m/s),front gimbal target angle (degrees from straight down),left gimbal target angle  (degrees from straight down),right gimbal target angle  (degrees from straight down) ,front gimbal measured angle  (degrees from straight down),left gimbal measured angle    (degrees from straight down),right gimbal measured angle  (degrees from straight down),internal temperature (C),battery voltage (V),primary gps type,secondary gps type,MPC R value,MPC Q[0] value,weed_num,start
37,1527886333527,1101527, RC,0,40.0483048792,-88.2326839842,0,2.1203746731,22.1581348486,22.2593559818,2.5404127202,19.7412841148,0.2003960907,0.0478220217,2.2831129304,19.7830641919,0.1888376485,1.9359543183,0,0,1500,1578,40.0484824168,-88.2327132223,40.0484833333,-88.2327051667,-0.6864655018,-0.0980665013,-11.0815143585,0.005235988,0.0670206418,-0.0181514236,0,0,0,0,0,205148,0.0,0.1563489437,0.2056382,0.1951539665,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,126,351
38,1527886333727,1101727, RC,0,40.0483048792,-88.2326839842,0,2.1537565148,22.1552184054,22.2596578976,2.5685312017,19.7449164827,0.1957057714,0.0701622356,2.3164947721,19.7801477487,0.191573419,1.9308117995,0,0,1500,1578,40.0484824495,-88.2327135723,40.0484833333,-88.2327051667,0.1961330026,-0.0980665013,-9.8066501617,-0.0287979322,0.3043854309,0.2511528854,0,0,0,0,0,205148,0.0,0.1563489437,0.1890841424,0.2023273855,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,169,360
39,1527886333928,1101928, RC,0,40.0483048792,-88.2326839842,0,2.1882488711,22.1531338403,22.260947241,2.6045447144,19.7512916585,0.1993844509,0.0734783622,2.3509871284,19.7780631836,0.192334408,1.9295451059,0,0,1500,1578,40.0484825068,-88.2327140033,40.0484833333,-88.2327051667,0.0980665013,0.490332514,-9.5124511719,0.0563741352,-0.1958259467,-0.0734783622,0,0,0,0,0,205148,0.0,0.1563489437,0.2028791904,0.1958896965,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,117,369
40,1527886334129,1102129, RC,0,40.0483048792,-88.2326839842,0,2.2217590992,22.150416562,22.2615625544,2.6369228667,19.7524962701,0.1953378916,0.0233874126,2.3844973565,19.7753459053,0.1925702634,1.9285786619,0,0,1500,1578,40.0484825177,-88.2327143857,40.0484833333,-88.2327051667,1.176797986,-0.3922660053,-12.0621795654,-0.1277581042,-0.0383972444,0.0787143533,0,0,0,0,0,205149,0.0,0.1563489437,0.1907395422,0.1999362558,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,92,378
41,1527886334330,1102330, RC,0,40.0483048792,-88.2326839842,0,2.256027238,22.1484021854,22.2630046998,2.6717094816,19.7501241114,0.2252271771,0.0212930174,2.4187654953,19.7733315287,0.1922936547,1.9187837327,0,0,1500,1602,40.0484824963,-88.2327147958,40.0484833333,-88.2327051667,0.2941994965,-0.0980665013,-13.5331773758,0.005235988,-0.0841248729,-0.0415388382,0,0,0,0,0,205149,0.0,0.2057230473,0.2275263369,0.2229280025,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,82,387
42,1527886334530,1102530, RC,0,40.0483048792,-88.2326839842,0,2.2906557633,22.1471538143,22.2652986933,2.6971928917,19.7518476329,0.2495064735,-0.1213003797,2.4533940206,19.7720831576,0.1948321857,1.9087997533,0,0,1500,1639,40.0484825118,-88.2327151103,40.048483,-88.2327071667,1.3729310036,0.490332514,-10.7873153687,0.0584685283,-0.0607374583,0.0158824967,0,0,0,0,0,205149,0.0,0.2797830105,0.253093183,0.2459197491,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,71,396
43,1527886334731,1102731, RC,0,40.0483048792,-88.2326839842,0,2.3259129126,22.1447088624,22.2665219888,2.7582268512,19.7474183686,0.3062500954,0.0,2.4886511699,19.7696382057,0.2004340108,1.8729856783,0,0,1500,1639,40.048482472,-88.2327158428,40.048483,-88.2327071667,-0.0980665013,1.9613300562,-11.4737796783,-0.2085668423,0.0820304715,0.297927698,0,0,0,0,0,205149,0.0,0.2797830105,0.3176540136,0.2948461771,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,71,404
44,1527886334932,1102932, RC,0,40.0483048792,-88.2326839842,0,2.3616299621,22.1426486147,22.268232614,2.7951056142,19.7582042762,0.3341161013,0.0212930174,2.5243682194,19.767577958,0.2093620138,1.8584309325,0,0,1500,1639,40.048482569,-88.232716332,40.048483,-88.2327071667,2.5497288704,1.3729310036,-13.1409111023,0.1692969341,0.0265290043,-0.0010471975,0,0,0,0,0,205149,0.0,0.2797830105,0.3388064206,0.329425782,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,118,413
45,1527886335132,1103132, RC,0,40.0483048792,-88.2326839842,0,2.3992696043,22.1405017576,22.2701215244,2.874076544,19.7718256545,0.3429449201,0.0467748251,2.5620078616,19.7654311009,0.2186389484,1.8461049049,0,0,1500,1652,40.0484826915,-88.2327172827,40.048483,-88.2327071667,-0.490332514,-1.6671304703,-13.7293100357,0.1542871085,-0.1862266325,-0.0457276244,0,0,0,0,0,205150,0.0,0.3044700623,0.3424851,0.351497829,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,114,421
46,1527886335333,1103333, RC,0,40.0483048792,-88.2326839842,0,2.4396524055,22.1373220102,22.2713477285,2.9398337484,19.74877124,0.3519576788,-0.0020943951,2.6023906628,19.7622513535,0.2282143712,1.8366444745,0,0,1500,1652,40.0484824842,-88.2327180747,40.048483,-88.2327071667,1.2748644352,-0.1961330026,-11.571846962,-0.1384046067,-0.0127409039,0.0724311656,0,0,0,0,0,205150,0.0,0.3044700623,0.3560962081,0.3478191793,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,141,432
47,1527886335534,1103534, RC,0,40.0483048792,-88.2326839842,0,2.4813752636,22.1346360309,22.2732874856,3.0050786511,19.7449535478,0.3654768467,0.1054178862,2.6441135209,19.7595653742,0.2384147486,1.816421152,0,0,1500,1664,40.0484824498,-88.2327188562,40.0484838333,-88.2327113333,0.2941994965,1.176797986,-9.6105175018,0.0116937063,0.0277507357,0.0511381482,0,0,0,0,0,205150,0.0,0.3291569948,0.34266904,0.3882846534,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,113,442
48,1527886335735,1103735, RC,0,40.0483048792,-88.2326839842,0,2.525709292,22.1329478321,22.2765928088,3.0741239228,19.7499758516,0.3968375921,0.2607521829,2.6884475493,19.7578771754,0.2506182606,1.8130312865,0,0,1525,1664,40.048482495,-88.2327196995,40.0484838333,-88.2327113333,-1.2748644352,-0.7845320106,-11.8660469055,-0.1171115935,0.1373574101,-0.2319542569,0,0,0,0,0,205150,0.0513670444,0.3291569948,0.383870244,0.4098049402,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,86,451
49,1527886335936,1103936, RC,0,40.0483048792,-88.2326839842,0,2.5716616672,22.1305234215,22.2794414347,3.1300411134,19.7297939723,0.3963777423,-0.0649262487,2.7343999245,19.7554527648,0.2629733598,1.8346549334,0,0,1525,1664,40.0484823135,-88.2327203618,40.0484838333,-88.2327113333,1.0787315369,0.588398993,-10.9834480286,-0.0020943951,0.1563815016,-0.0724311656,0,0,0,0,0,205150,0.0513670444,0.3291569948,0.4096210003,0.3831345141,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,119,459
50,1527886336136,1104136, RC,0,40.0483048792,-88.2326839842,0,2.5716616672,22.1305234215,22.2794414347,3.2138783815,19.7345568215,0.4204730988,0.0713839691,2.7343999245,19.7554527648,0.2629733598,1.8346549334,0,0,1541,1676,40.0484823563,-88.2327213123,40.0484838333,-88.2327113333,-0.490332514,-0.8825985193,-10.9834480286,0.0254818077,0.2597049947,0.0383972444,0,0,0,0,0,205151,0.0827590227,0.3538429737,0.4693995416,0.3715466559,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,120,468
51,1527886336337,1104337, RC,0,40.0483048792,-88.2326839842,0,2.6680530722,22.1270456462,22.2873205259,3.2756027838,19.7307020648,0.4234160483,0.1809906414,2.8307913295,19.7519749895,0.2913472403,1.7751616931,0,0,1541,1676,40.0484823217,-88.2327221013,40.0484838333,-88.2327113333,0.490332514,-1.5690640211,-9.7085838318,0.0,-0.0947713754,-0.1031489561,0,0,0,0,0,205151,0.0,0.3538429737,0.4944145679,0.3524175286,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,130,476
52,1527886336538,1104538, RC,0,40.0483048792,-88.2326839842,0,2.7211895197,22.1254514988,22.292161771,3.3672784748,19.7250681876,0.4220365286,0.2724458902,2.883927777,19.7503808421,0.3061619123,1.7701671691,0,0,1500,1676,40.048482271,-88.2327232097,40.0484833333,-88.2327165,0.8825985193,1.0787315369,-8.1395196915,0.2745402833,0.0223402139,-0.0361283144,0,0,0,0,0,205151,0.0,0.3538429737,0.4561562836,0.3879167736,90,45,45,0,0,0,41.6790008545,16.5,0,2,10,1,87,485
53,1527886336738,1104738, RC,0,40.0483048792,-88.2326839842,0,2.7768654068,22.1247230247,22.2983037563,3.4296388811,19.7256612278,0.4417175055,0.2256710776,2.9396036641,19.749652368,0.3218931441,1.7765417918,0,0,1491,1676,40.0484822763,-88.2327239503,40.0484833333,-88.2327165,-0.0980665013,0.0980665013,-10.3950481415,0.3181735146,0.1776745232,-0.0563741352,0,0,0,0,0,205151,-0.0171220303,0.3538429737,0.4504543543,0.4329806268,90,45,45,0,0,0,42.7559967041,16.2999992371,0,2,10,1,86,494
54,1527886336939,1104939, RC,0,40.0483048792,-88.2326839842,0,2.8351278328,22.1245045472,22.3054175322,3.4988926954,19.7375590855,0.4445684552,0.1457349992,2.9978660901,19.7494338905,0.337394606,1.769726832,0,0,1455,1676,40.0484823833,-88.2327247537,40.0484833333,-88.2327165,1.6671304703,-0.7845320106,-12.0621795654,-0.1137954669,0.0958185719,0.2202605496,0,0,0,0,0,205151,-0.0884670019,0.3538429737,0.4361074865,0.4530293941,90,45,45,0,0,0,42.7559967041,16.2999992371,0,2,10,1,75,502
55,1527886337140,1105140, RC,0,40.0483048792,-88.2326839842,0,2.897438364,22.1235980814,22.3125243113,3.5992365084,19.7331668856,0.4330725968,0.2160717634,3.0601766213,19.7485274247,0.3520635496,1.7437605382,0,0,1455,1676,40.0484823438,-88.2327259435,40.0484833333,-88.2327165,-0.3922660053,-1.2748644352,-6.8646550179,-0.0563741352,0.0287979322,-0.2223549427,0,0,0,0,0,205152,-0.0884670019,0.3538429737,0.390491873,0.4756533206,90,45,45,0,0,0,42.7559967041,16.2999992371,0,2,10,1,69,511
56,1527886337341,1105341, RC,0,40.0483048792,-88.2326839842,0,2.9615601014,22.1222711293,22.3196262996,3.6601564745,19.7276442039,0.4443845153,0.1659808159,3.1242983587,19.7472004726,0.3670570763,1.7249547031,0,0,1500,1676,40.0484822942,-88.2327267012,40.0484833333,-88.2327165,0.1961330026,0.9806650281,-9.1201848984,0.0488692182,-0.0680678425,0.1607448248,0,0,0,0,0,205152,0.0,0.3538429737,0.3625338972,0.5262351036,90,45,45,0,0,0,42.7559967041,16.2999992371,0,2,10,1,93,520
57,1527886337541,1105541, RC,0,40.0483048792,-88.2326839842,0,3.0281054591,22.1226027762,22.3288821096,3.7332729394,19.7515881776,0.4554205537,0.0724311656,3.1908437164,19.7475321195,0.3833464473,1.6916802326,0,0,1500,1676,40.0484825095,-88.2327275907,40.0484838333,-88.232721,2.6477956772,-2.1574630737,-12.1602458954,-0.2459168943,0.0350811178,0.0254818077,0,0,0,0,0,205152,0.0,0.3538429737,0.4171622694,0.493678838,90,45,45,0,0,0,42.2180023193,16.2999992371,0,2,10,1,63,528
58,1527886337742,1105742, RC,0,40.0483048792,-88.2326839842,0,3.0986109471,22.1346136024,22.3504476271,3.8213826071,19.7376702802,0.4480631948,0.0914552488,3.2613492044,19.7595429457,0.3962183082,1.6351231379,0,0,1500,1676,40.0484823843,-88.23272868,40.0484838333,-88.232721,-0.9806650281,-0.7845320106,-9.0221185684,0.0755727553,-0.1872738207,-0.1607448248,0,0,0,0,0,205152,0.0,0.3538429737,0.4386825562,0.4574438334,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,95,537
59,1527886337943,1105943, RC,0,40.0483048792,-88.2326839842,0,3.1750713354,22.1587307679,22.3850491898,3.8882206388,19.7404501533,0.438590616,-0.0127409039,3.3378095927,19.7836601112,0.4064628087,1.4107173203,0,0,1500,1676,40.0484824093,-88.2327295578,40.0484838333,-88.232721,-2.3535959721,-0.588398993,-11.3757133484,0.1031489561,0.4438372341,0.0041887901,0,0,0,0,0,205152,0.0,0.3538429737,0.4375789762,0.4396022558,90,45,45,0,0,0,42.2180023193,16.6000003815,0,2,10,1,75,546
60,1527886338143,1106143, RC,0,40.0483048792,-88.2326839842,0,3.2978136403,22.2547226968,22.4977389335,3.9255973478,19.7408393345,0.4419933558,0.1638864228,3.4605518976,19.8796520401,0.4135781043,0.8907571252,0,0,1500,1676,40.0484824128,-88.2327303648,40.0484838333,-88.232721,2.2555296421,0.490332514,-10.7873153687,0.1031489561,-0.0659734452,0.0308923274,0,0,0,0,0,205153,0.0,0.3538429737,0.4449363053,0.439050436,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,107,554
61,1527886338344,1106344, RC,0,40.0483048792,-88.2326839842,0,3.6481679355,22.2933354815,22.5898635714,3.9601487161,19.7392826062,0.4415335357,-0.0085521135,3.8109061928,19.9182648248,0.4217993073,0.0073181559,0,0,1500,1676,40.0484823988,-88.2327315428,40.0484838333,-88.232721,-2.6477956772,0.2941994965,-9.4143838882,0.23404865,0.0511381482,-0.1841322394,0,0,0,0,0,205153,0.0,0.3538429737,0.4578116834,0.425255388,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,138,563
62,1527886338545,1106545, RC,0,40.0483048792,-88.2326839842,0,3.8880044978,22.1192905997,22.4583969956,3.9804828835,19.7516067109,0.4178980291,-0.1851794276,4.0507427551,19.744219943,0.4289415074,0.0556721792,0,0,1482,1676,40.0484825097,-88.2327323922,40.0484838333,-88.2327255,0.8825985193,0.6864655018,-10.6892490387,0.0724311656,0.2617993878,0.1054178862,0,0,0,0,0,205153,-0.0342450142,0.3538429737,0.4316930771,0.4041029811,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,134,572
63,1527886338745,1106745, RC,0,40.0483048792,-88.2326839842,0,3.9473852417,22.1264424094,22.4757937334,4.0527216239,19.7422292717,0.4398781359,0.0467748251,4.110123499,19.7513717527,0.4299518408,0.0389012561,0,0,1482,1676,40.0484824253,-88.2327332383,40.0484838333,-88.2327255,0.1961330026,-1.0787315369,-8.0414533615,-0.0298451309,-0.0371755151,-0.0968657768,0,0,0,0,0,205153,-0.0342450142,0.3538429737,0.425807178,0.4539490938,90,45,45,0,0,0,42.7559967041,16.2999992371,0,2,10,1,149,580
64,1527886338946,1106946, RC,0,40.0483048792,-88.2326839842,0,4.0004017257,22.125377277,22.4841173635,4.1205646599,19.7347977442,0.4492587745,0.0893608557,4.163139983,19.7503066203,0.4336747783,0.038282476,0,0,1500,1676,40.0484823585,-88.2327340367,40.0484838333,-88.2327255,2.3535959721,0.8825985193,-9.3163175583,-0.0127409039,-0.0925024537,-0.1233947811,0,0,0,0,0,205153,0.0,0.3538429737,0.4265429378,0.4719746113,90,45,45,0,0,0,42.7559967041,16.2999992371,0,2,10,1,124,589
65,1527886339147,1107147, RC,0,40.0483048792,-88.2326839842,0,4.0588322713,22.1249169773,22.4941341389,4.2171297923,19.7437489356,0.4361994863,-0.1893682305,4.2215705286,19.7498463206,0.4363151535,0.0365957612,0,0,1500,1676,40.048482439,-88.2327351712,40.0484838333,-88.2327255,-0.1961330026,-0.3922660053,-11.571846962,-0.0851720695,-0.3851941606,0.1298524973,0,0,0,0,0,205154,0.0,0.3538429737,0.4364753664,0.4359235764,90,45,45,0,0,0,42.7559967041,16.2999992371,0,2,10,1,135,597
66,1527886339348,1107348, RC,0,40.0483048792,-88.2326839842,0,4.1228113406,22.1254908491,22.5063306353,4.3008788886,19.7484932529,0.4406138659,0.0563741352,4.2855495979,19.7504201924,0.4393432553,0.0244183844,0,0,1500,1676,40.0484824817,-88.2327361552,40.0484838333,-88.2327255,-1.0787315369,-0.490332514,-11.8660469055,-0.0584685283,-0.3363249548,0.0191986222,0,0,0,0,0,205154,0.0,0.3538429737,0.4383146763,0.4429130554,90,45,45,0,0,0,42.7559967041,16.2999992371,0,2,10,1,76,606
67,1527886339548,1107548, RC,0,40.0483048792,-88.2326839842,0,4.1880677427,22.1266813642,22.5195457239,4.3769949715,19.7533302323,0.4550527036,0.0446804279,4.350806,19.7516107075,0.4416883464,0.02600585,0,0,1500,1676,40.0484825252,-88.23273705,40.0484841667,-88.2327303333,1.3729310036,-0.7845320106,-11.6699142456,-0.0265290043,0.2501056805,-0.0202458187,0,0,0,0,0,205154,0.0,0.3538429737,0.4572598934,0.4528455138,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,80,614
68,1527886339749,1107749, RC,0,40.0483048792,-88.2326839842,0,4.2640959469,22.1247396199,22.5319022165,4.4823505867,19.7400980358,0.4509141743,0.1031489561,4.4268342042,19.7496689632,0.4440273648,0.0203355229,0,0,1500,1676,40.0484824062,-88.2327382877,40.0484841667,-88.2327303333,0.588398993,0.9806650281,-7.1588544846,0.2181661565,-0.4864232772,-0.0968657768,0,0,0,0,0,205154,0.0,0.3538429737,0.4473274648,0.4545008838,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,66,623
69,1527886339950,1107950, RC,0,40.0483048792,-88.2326839842,0,4.3414040749,22.1210862351,22.5430753351,4.5601743047,19.7333707425,0.4470515549,-0.0233874126,4.5041423322,19.7460155784,0.444295342,0.0151200212,0,0,1500,1676,40.0484823457,-88.2327392022,40.0484841667,-88.2327303333,-0.8825985193,-2.7458620071,-14.4157762527,0.1851794276,-0.0446804279,-0.1947787419,0,0,0,0,0,205154,0.0,0.3538429737,0.4366592765,0.4574438334,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,88,632
70,1527886340150,1108150, RC,0,40.0483048792,-88.2326839842,0,4.3414040749,22.1210862351,22.5430753351,4.6264981025,19.7293862579,0.4522017241,-0.1192059866,4.5041423322,19.7460155784,0.444295342,0.0151200212,0,0,1500,1676,40.0484823098,-88.2327399815,40.0484841667,-88.2327303333,-0.1961330026,-0.0980665013,-11.3757133484,-0.1192059866,0.326725624,0.0404916375,0,0,0,0,0,205155,0.0,0.3538429737,0.4546848238,0.4497185946,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,84,644
71,1527886340351,1108351, RC,0,40.0483048792,-88.2326839842,0,4.5013002912,22.1162229478,22.5696482425,4.7143716113,19.7409134648,0.4411656857,0.0212930174,4.6640385485,19.7411522911,0.4454662737,-0.0022120477,0,0,1482,1676,40.0484824135,-88.232741014,40.0484841667,-88.2327303333,0.7845320106,1.6671304703,-12.7486448288,-0.1043706896,-0.2415535711,-0.0287979322,0,0,0,0,0,205155,-0.0342450142,0.3538429737,0.4364753664,0.445856005,90,45,45,0,0,0,42.2180023193,16.5,0,2,10,1,115,651
72,1527886340552,1108552, RC,0,40.0483048792,-88.2326839842,0,4.585996263,22.1166257975,22.5870869833,4.7922533543,19.7519217632,0.4362914264,0.1192059866,4.7487345203,19.7415551408,0.4460786579,-0.003204903,0,0,1482,1676,40.0484825125,-88.232741929,40.0484836667,-88.2327351667,-1.6671304703,0.0980665013,-13.9254426956,-0.0713839691,0.0181514236,0.0436332313,0,0,0,0,0,205155,-0.0342450142,0.3538429737,0.4092531204,0.4633297324,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,169,659
73,1527886340752,1108752, RC,0,40.0483048792,-88.2326839842,0,4.6713998082,22.1193857598,22.6072820692,4.8655277397,19.7524036072,0.4439246953,0.1574287065,4.8341380655,19.7443151031,0.4440381524,0.0069491366,0,0,1500,1676,40.0484825168,-88.2327427898,40.0484836667,-88.2327351667,0.9806650281,-1.5690640211,-10.1008491516,-0.1117010738,-0.1394518032,-0.0830776764,0,0,0,0,0,205155,0.0,0.3538429737,0.4287501276,0.459099263,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,170,667
74,1527886340953,1108953, RC,0,40.0483048792,-88.2326839842,0,4.7616061459,22.118279439,22.6250122305,4.9477561863,19.7353907844,0.4448443353,-0.2446951691,4.9243444032,19.7432087823,0.443923157,0.0107477788,0,0,1500,1676,40.0484823638,-88.2327437558,40.0484836667,-88.2327351667,-0.0980665013,-0.7845320106,-9.7085838318,0.136135685,-0.1457349992,-0.1628392179,0,0,0,0,0,205155,0.0,0.3538429737,0.4366592765,0.4530293941,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,164,676
75,1527886341154,1109154, RC,0,40.0483048792,-88.2326839842,0,4.854525036,22.1144192907,22.6409795258,5.0315330205,19.7244751482,0.4500864744,-0.0979129734,5.0172632933,19.739348634,0.4443469596,-0.0054699117,0,0,1500,1676,40.0484822657,-88.23274474,40.0484836667,-88.2327351667,1.8632634878,2.0593965054,-7.1588544846,0.2298598638,0.0116937063,-0.1394518032,0,0,0,0,0,205156,0.0,0.3538429737,0.4454881251,0.4546848238,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,178,684
76,1527886341355,1109355, RC,0,40.0483048792,-88.2326839842,0,4.9463581203,22.1114386388,22.6579385058,5.1160084848,19.7308317921,0.4457640052,-0.0233874126,5.1090963776,19.7363679821,0.4445298543,-0.012778607,0,0,1500,1676,40.0484823228,-88.2327457325,40.0484836667,-88.2327351667,0.588398993,-0.0980665013,-12.7486448288,-0.1542871085,-0.0075049159,0.0085521135,0,0,0,0,0,205156,0.0,0.3538429737,0.4500864744,0.4414415658,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,209,692
77,1527886341555,1109555, RC,0,40.0483048792,-88.2326839842,0,5.0363834017,22.1064247152,22.6728730305,5.2040743143,19.7205462612,0.4338083267,0.0202458187,5.199121659,19.7313540585,0.444649678,-0.0192188274,0,0,1500,1676,40.0484822303,-88.232746767,40.0484853333,-88.232741,0.3922660053,0.2941994965,-9.1201848984,-0.0148352991,-0.1446877943,-0.0425860347,0,0,0,0,0,205156,0.0,0.3538429737,0.4381307364,0.4294858873,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,252,700
78,1527886341756,1109756, RC,0,40.0483048792,-88.2326839842,0,5.1178186472,22.1052360635,22.6899433478,5.274440295,19.7316286885,0.4450283051,-0.0841248729,5.2805569045,19.7301654068,0.444376018,-0.0174915817,0,0,1500,1676,40.04848233,-88.2327475935,40.0484853333,-88.232741,-0.7845320106,0.8825985193,-11.0815143585,-0.0212930174,0.404392789,0.1244419777,0,0,0,0,0,205156,0.0,0.3538429737,0.4493507445,0.4407058358,90,45,45,0,0,0,42.2180023193,16.5,0,2,10,1,184,708
79,1527886341957,1109957, RC,0,40.0483048792,-88.2326839842,0,5.2030597669,22.0998328343,22.7040622409,5.3790623531,19.712058382,0.4458559752,0.0350811178,5.3657980242,19.7247621776,0.4448636723,-0.0259970727,0,0,1500,1676,40.048482154,-88.2327488227,40.0484853333,-88.232741,1.7651970387,-0.2941994965,-17.3577709198,0.1436405894,-0.4321435268,-0.2085668423,0,0,0,0,0,205156,0.0,0.3538429737,0.4499025345,0.4418094456,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,142,718
80,1527886342157,1110157, RC,0,40.0483048792,-88.2326839842,0,5.2842432608,22.0951640432,22.7182635986,5.451695479,19.7181741026,0.4361075163,-0.1137954669,5.4469815181,19.7200933865,0.4444481193,-0.0296104626,0,0,1500,1689,40.048482209,-88.2327496757,40.0484853333,-88.232741,-0.588398993,1.4709975719,-11.7679805756,0.0542797379,-0.2192133614,-0.3225368378,0,0,0,0,0,205157,0.0,0.3785300255,0.419369489,0.4528455138,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,100,729
81,1527886342358,1110358, RC,0,40.0483048792,-88.2326839842,0,5.3650906769,22.0901144588,22.7322976132,5.526785257,19.7105201856,0.4373950362,-0.0776671484,5.5278289342,19.7150438021,0.4444573625,-0.0383389513,0,0,1500,1689,40.0484821402,-88.2327505577,40.0484853333,-88.232741,0.8825985193,0.1961330026,-6.8646550179,0.1809906414,-0.136135685,-0.0202458187,0,0,0,0,0,205157,0.0,0.3785300255,0.4355556965,0.439234376,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,123,737
82,1527886342559,1110559, RC,0,40.0483048792,-88.2326839842,0,5.4453329337,22.0834437065,22.7448925409,5.6049526119,19.697621574,0.4260830879,0.0488692182,5.608071191,19.7083730498,0.4440472331,-0.0460413513,0,0,1500,1689,40.0484820242,-88.2327514755,40.0484866667,-88.2327455,-0.9806650281,1.2748644352,-10.8853816986,-0.0202458187,0.0041887901,0.1106538772,0,0,0,0,0,205157,0.0,0.3785300255,0.4366592765,0.4155068696,90,45,45,0,0,0,41.6790008545,16.6000003815,0,2,10,1,166,745
83,1527886342759,1110759, RC,0,40.0483048792,-88.2326839842,0,5.528034048,22.0800594608,22.7615506112,5.7007579295,19.7056090759,0.4123799801,0.0467748251,5.6907723053,19.7049888041,0.4422224525,-0.0432613325,0,0,1500,1689,40.048482096,-88.2327526005,40.0484866667,-88.2327455,2.0593965054,1.9613300562,-13.1409111023,0.1054178862,-0.2085668423,-0.0808087464,0,0,0,0,0,205157,0.0,0.3785300255,0.4156908095,0.4090691805,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,224,753
84,1527886342960,1110960, RC,0,40.0483048792,-88.2326839842,0,5.6079553604,22.0765807665,22.7777211692,5.7585085654,19.7041264772,0.4249794781,0.0010471975,5.7706936177,19.7015101098,0.4394753065,-0.0421656223,0,0,1529,1689,40.0484820827,-88.2327532792,40.0484866667,-88.2327455,-0.0980665013,0.0980665013,-10.0027828217,-0.0148352991,-0.0212930174,-0.3979350561,0,0,0,0,0,205157,0.0599290133,0.3785300255,0.4410737157,0.4088852406,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,179,761
85,1527886343161,1111161, RC,0,40.0483048792,-88.2326839842,0,5.687466284,22.0693524149,22.7904275682,5.8365427436,19.6859646391,0.4553285837,-0.0979129734,5.8502045413,19.6942817582,0.4388270319,-0.048272296,0,0,1500,1689,40.0484819193,-88.232754196,40.0484866667,-88.2327455,0.7845320106,-0.0980665013,-9.6105175018,0.2937389118,-0.1659808159,0.1724385321,0,0,0,0,0,205158,0.0,0.3785300255,0.466640532,0.4440166652,90,45,45,0,0,0,42.2180023193,16.6000003815,0,2,10,1,217,769
